channel_0,sample #,type
0.8403476916964185,5937101,NC
0.8410527343426757,5937102,NC
0.8217572527306166,5937103,L
0.7924611858382963,5937104,NC
0.7581644726944632,5937105,NC
0.6938670523838416,5937106,NC
0.5945688640524066,5937107,NC
0.5152698469126561,5937108,NC
0.44096994024887476,5937109,NC
0.3516690834223938,5937110,NC
0.2523672158768427,5937111,NC
0.14806427714339465,5937112,NC
0.01876020684600386,5937113,NC
-0.15554505529336493,5937114,NC
-0.2848515694495154,5937115,NC
-0.4241593956888077,5937116,NC
-0.5234685939639558,5937117,NC
-0.5727792241088344,5937118,NC
-0.6220913458332968,5937119,NC
-0.6714050187180031,5937120,NC
-0.700720302209259,5937121,NC
-0.7200372556138678,5937122,NC
-0.7093559380939928,5937123,NC
-0.6836764086620333,5937124,NC
-0.6829987261755132,5937125,NC
-0.6823229493319827,5937126,NC
-0.6716491366639349,5937127,NC
-0.6409773465337355,5937128,NC
-0.6003076371285675,5937129,NC
-0.5596400664553921,5937130,NC
-0.533974692335924,5937131,NC
-0.5283115724016225,5937132,NC
-0.517650764088701,5937133,NC
-0.5069923246331515,5937134,NC
-0.4713363110657866,5937135,NC
-0.44568278020730095,5937136,NC
-0.42003178866334884,5937137,NC
-0.4193833928196413,5937138,NC
-0.39373764883706275,5937139,NC
-0.4080946126468062,5937140,NC
-0.3874543399455289,5937141,NC
-0.3718168861905284,5937142,NC
-0.36618230659493844,5937143,NC
-0.36555065612294746,5937144,NC
-0.35992198948503734,5937145,NC
-0.3692963611332449,5937146,NC
-0.36367382525644537,5937147,NC
-0.35805443577565893,5937148,NC
-0.35743824633938026,5937149,NC
-0.36182531031893184,5937150,NC
-0.37621568080384105,5937151,NC
-0.390609410597242,5937152,NC
-0.3900065522113019,5937153,NC
-0.3794071578626727,5937154,NC
-0.37381127946796816,5937155,NC
-0.37321896863926757,5937156,NC
-0.3826302766796448,5937157,NC
-0.387045254578725,5937158,NC
-0.38646395300826825,5937159,NC
-0.3808864223177802,5937160,NC
-0.38031271253015136,5937161,NC
-0.37974287333732426,5937162,NC
-0.39917695409598947,5937163,NC
-0.4086150038233104,5937164,NC
-0.3830570711926778,5937165,NC
-0.3775032045294939,5937166,NC
-0.38195345180698653,5937167,NC
-0.38640786064205424,5937168,NC
-0.3908664782911417,5937169,NC
-0.3953293516461465,5937170,NC
-0.37479652723035806,5937171,NC
-0.36426805119442734,5937172,NC
-0.3637439693123701,5937173,NC
-0.3582243269776018,5937174,NC
-0.3527091691990062,5937175,NC
-0.3521985405970363,5937176,NC
-0.3466924853998503,5937177,NC
-0.31619104743948007,5937178,NC
-0.32069427014803525,5937179,NC
-0.3152021965539409,5937180,NC
-0.3047148692782108,5937181,NC
-0.3142323305307558,5937182,NC
-0.29875462210672776,5937183,NC
-0.2782817853828996,5937184,NC
-0.27281386131408125,5937185,NC
-0.2723508904295724,5937186,NC
-0.25689291282965215,5937187,NC
-0.24643996818210562,5937188,NC
-0.23099209571878823,5937189,NC
-0.22554933423222745,5937190,NC
-0.19511172207226293,5937191,NC
-0.1796792971427247,5937192,NC
-0.16925209689815038,5937193,NC
-0.1738301583405406,5937194,NC
-0.15841351801615466,5937195,NC
-0.13300221201234444,5937196,NC
-0.1175962759544292,5937197,NC
-0.11219574500260963,5937198,NC
-0.11180065384892249,5937199,NC
-0.11641103671423579,5937200,NC
-0.0960269273452847,5937201,NC
-0.08564835901174861,5937202,NC
-0.07527536450336947,5937203,NC
-0.059907976127111615,5937204,NC
-0.0595462257043637,5937205,NC
-0.04419014456818225,5937206,NC
-0.04383976356057791,5937207,NC
-0.03849511302984393,5937208,NC
-0.018156222827927712,5937209,NC
-0.007823122307844987,5937210,NC
-0.00249584032113756,5937211,NC
-0.007174405215374213,5937212,NC
0.013141155168304518,5937213,NC
0.018450813497597862,5937214,NC
0.018754542951412295,5937215,NC
0.019052317222184437,5937216,NC
0.014344110518159862,5937217,NC
0.019629897565627025,5937218,NC
0.03990965361110625,5937219,NC
0.05018335442349389,5937220,NC
0.055450976296161025,5937221,NC
0.05571249604900681,5937222,NC
0.04096789103046629,5937223,NC
0.031217139119472277,5937224,NC
0.03646021872737144,5937225,NC
0.036697108799794195,5937226,NC
0.04692778881847829,5937227,NC
0.04715223880304605,5937228,NC
0.037370439312734954,5937229,NC
0.03758237144808149,5937230,NC
0.052788016852558156,5937231,NC
0.07298735771416343,5937232,NC
0.08818037676696448,5937233,NC
0.07336705729259274,5937234,NC
0.07854738312169195,5937235,NC
0.0737213386353186,5937236,NC
0.07888890876629491,5937237,NC
0.07905007900051374,5937238,NC
0.07920483537819577,5937239,NC
0.06935316449509864,5937240,NC
0.04449505350367801,5937241,NC
0.024630490114200237,5937242,NC
